group,counter,label,total_all_widths,total_width_first,total_width_last,scaling_ratio_last_over_first,corr_total_vs_width,slope_total_vs_width,total_w128,total_w256,total_w512,total_w1024,total_w2048
UCHE,UCHE_READ_REQUESTS_TP_GBIF,flat_or_saturated,503368.0,503368.0,0.0,0.0,-0.4766031238193982,-137.42825940860223,503368.0,0.0,0.0,0.0,0.0
RBBM,RBBM_US_PC_BUSY,flat_or_saturated,473045.0,473045.0,0.0,0.0,-0.4766031238193982,-129.14955057123663,473045.0,0.0,0.0,0.0,0.0
PC,PC_US_BUSY_CYCLES,flat_or_saturated,472712.0,472712.0,0.0,0.0,-0.4766031238193982,-129.05863575268825,472712.0,0.0,0.0,0.0,0.0
SP,SP_BRANCH_INS_COUNT,flat_or_saturated,463872.0,463872.0,0.0,0.0,-0.47660312381939823,-126.64516129032265,463872.0,0.0,0.0,0.0,0.0
PC,PC_US_STALL_CYCLES_COMPUTE_GFX,flat_or_saturated,462888.0,462888.0,0.0,0.0,-0.4766031238193982,-126.37651209677425,462888.0,0.0,0.0,0.0,0.0
SP,SP_ALU_DATA_FORWARDING_CYCLES,flat_or_saturated,427090.0,427090.0,0.0,0.0,-0.4766031238193981,-116.6030325940861,427090.0,0.0,0.0,0.0,0.0
UCHE,UCHE_RAM_WRITE_REQ,flat_or_saturated,418808.0,418808.0,0.0,0.0,-0.4766031238193983,-114.3419018817205,418808.0,0.0,0.0,0.0,0.0
SP,SP_WAVE_INPUT_CYCLES,flat_or_saturated,380664.0,380664.0,0.0,0.0,-0.4766031238193983,-103.92792338709687,380664.0,0.0,0.0,0.0,0.0
SP,SP_LDST_EXECUTION_CYCLES,flat_or_saturated,335373.0,335373.0,0.0,0.0,-0.4766031238193982,-91.56268901209685,335373.0,0.0,0.0,0.0,0.0
SP,SP_BRANCH_TAKEN,flat_or_saturated,326656.0,326656.0,0.0,0.0,-0.476603123819398,-89.1827956989248,326656.0,0.0,0.0,0.0,0.0
UCHE,UCHE_STARVED_CYCLES_VBIF_DECMP,flat_or_saturated,313258.0,313258.0,0.0,0.0,-0.47660312381939823,-85.52490759408609,313258.0,0.0,0.0,0.0,0.0
SP,SP_WAVE_CSP_CYCLES,flat_or_saturated,270070.0,270070.0,0.0,0.0,-0.4766031238193981,-73.7338289650538,270070.0,0.0,0.0,0.0,0.0
SP,SP_LB_READ_XFER_ALU,flat_or_saturated,257555.0,257555.0,0.0,0.0,-0.47660312381939823,-70.31701528897855,257555.0,0.0,0.0,0.0,0.0
SP,SP_CCHE_NONUAV_TOTAL_DUALQUAD,flat_or_saturated,253952.0,253952.0,0.0,0.0,-0.47660312381939807,-69.33333333333339,253952.0,0.0,0.0,0.0,0.0
SP,SP_CCHE_UAV_TOTAL_DUALQUAD,flat_or_saturated,253952.0,253952.0,0.0,0.0,-0.47660312381939807,-69.33333333333339,253952.0,0.0,0.0,0.0,0.0
SP,SP_CCHE_UAV_TOTAL_REQ,flat_or_saturated,253952.0,253952.0,0.0,0.0,-0.47660312381939807,-69.33333333333339,253952.0,0.0,0.0,0.0,0.0
SP,SP_UCHE_WRITE_TRANS,flat_or_saturated,253952.0,253952.0,0.0,0.0,-0.47660312381939807,-69.33333333333339,253952.0,0.0,0.0,0.0,0.0
TP,TP_BACKEND_WORKING_CYCLES,flat_or_saturated,253952.0,253952.0,0.0,0.0,-0.47660312381939807,-69.33333333333339,253952.0,0.0,0.0,0.0,0.0
TP,TP_FRONTEND_WORKING_CYCLES,flat_or_saturated,253952.0,253952.0,0.0,0.0,-0.47660312381939807,-69.33333333333339,253952.0,0.0,0.0,0.0,0.0
TP,TP_L1_5_CACHE_WORKING_CYCLES,flat_or_saturated,253952.0,253952.0,0.0,0.0,-0.47660312381939807,-69.33333333333339,253952.0,0.0,0.0,0.0,0.0
TP,TP_L1_5_L2_REQUESTS,flat_or_saturated,253952.0,253952.0,0.0,0.0,-0.47660312381939807,-69.33333333333339,253952.0,0.0,0.0,0.0,0.0
TP,TP_L1_CACHELINE_MISSES,flat_or_saturated,253952.0,253952.0,0.0,0.0,-0.47660312381939807,-69.33333333333339,253952.0,0.0,0.0,0.0,0.0
TP,TP_L1_CACHELINE_REQUESTS,flat_or_saturated,253952.0,253952.0,0.0,0.0,-0.47660312381939807,-69.33333333333339,253952.0,0.0,0.0,0.0,0.0
TP,TP_L1_DATA_WRITE_WORKING_CYCLES,flat_or_saturated,253952.0,253952.0,0.0,0.0,-0.47660312381939807,-69.33333333333339,253952.0,0.0,0.0,0.0,0.0
TP,TP_L1_TAG_WORKING_CYCLES,flat_or_saturated,253952.0,253952.0,0.0,0.0,-0.47660312381939807,-69.33333333333339,253952.0,0.0,0.0,0.0,0.0
TP,TP_PRE_L1_DECOM_WORKING_CYCLES,flat_or_saturated,253952.0,253952.0,0.0,0.0,-0.47660312381939807,-69.33333333333339,253952.0,0.0,0.0,0.0,0.0
UCHE,UCHE_VBIF_STALL_WRITE_DATA,flat_or_saturated,249658.0,249658.0,0.0,0.0,-0.47660312381939823,-68.16099630376348,249658.0,0.0,0.0,0.0,0.0
CP,CP_SQE_PM4_STARVE_RB,flat_or_saturated,211715.0,187909.0,2146.0,0.011420421587044793,-0.47995736734583516,-50.11561239919359,187909.0,597.0,8458.0,12605.0,2146.0
SP,SP_CCHE_NONUAV_TOTAL_REQ,flat_or_saturated,184320.0,184320.0,0.0,0.0,-0.4766031238193982,-50.32258064516133,184320.0,0.0,0.0,0.0,0.0
SP,SP_LB_ALU_READ_CONS,flat_or_saturated,171539.0,171539.0,0.0,0.0,-0.4766031238193982,-46.83314432123659,171539.0,0.0,0.0,0.0,0.0
SP,SP_BRANCH_NOT_TAKEN,flat_or_saturated,167936.0,167936.0,0.0,0.0,-0.4766031238193981,-45.84946236559144,167936.0,0.0,0.0,0.0,0.0
SP,SP_WAVE_IDLE_CYCLES,flat_or_saturated,167520.0,167520.0,0.0,0.0,-0.47660312381939807,-45.73588709677423,167520.0,0.0,0.0,0.0,0.0
UCHE,UCHE_VBIF_READ_BEATS_TP,flat_or_saturated,164848.0,164848.0,0.0,0.0,-0.47660312381939823,-45.00638440860219,164848.0,0.0,0.0,0.0,0.0
SP,SP_EFU_WORKING_CYCLES,flat_or_saturated,163840.0,163840.0,0.0,0.0,-0.47660312381939823,-44.73118279569894,163840.0,0.0,0.0,0.0,0.0
SP,SP_QUADS,flat_or_saturated,163840.0,163840.0,0.0,0.0,-0.47660312381939823,-44.73118279569894,163840.0,0.0,0.0,0.0,0.0
CP,CP_PREEMPTION_REACTION_DELAY,flat_or_saturated,151668.0,150131.0,0.0,0.0,-0.4798720200373881,-41.16592111895164,150131.0,0.0,1537.0,0.0,0.0
SP,SP_TEX_CONTROL_WORKING_CYCLES,flat_or_saturated,145339.0,145339.0,0.0,0.0,-0.4766031238193982,-39.680086525537654,145339.0,0.0,0.0,0.0,0.0
CP,CP_SQE_RRB_STARVE,flat_or_saturated,143892.0,131610.0,1135.0,0.008623964744320341,-0.47851880194082175,-35.268628192204325,131610.0,298.0,4192.0,6657.0,1135.0
UCHE,UCHE_VBIF_WRITE_BEATS_CH0,flat_or_saturated,126976.0,126976.0,0.0,0.0,-0.47660312381939807,-34.66666666666669,126976.0,0.0,0.0,0.0,0.0
UCHE,UCHE_VBIF_WRITE_BEATS_CH1,flat_or_saturated,126976.0,126976.0,0.0,0.0,-0.47660312381939807,-34.66666666666669,126976.0,0.0,0.0,0.0,0.0
LRZ,LRZ_NEVER_COUNT,flat_or_saturated,118590.0,118590.0,0.0,0.0,-0.47660312381939823,-32.37714213709679,118590.0,0.0,0.0,0.0,0.0
LRZ,LRZ_BUSY_CYCLES,flat_or_saturated,118442.0,118442.0,0.0,0.0,-0.4766031238193981,-32.33673555107531,118442.0,0.0,0.0,0.0,0.0
UCHE,UCHE_VBIF_LATENCY_SAMPLES,flat_or_saturated,82424.0,82424.0,0.0,0.0,-0.47660312381939823,-22.503192204301094,82424.0,0.0,0.0,0.0,0.0
UCHE,UCHE_VBIF_READ_BEATS_CH0,flat_or_saturated,82424.0,82424.0,0.0,0.0,-0.47660312381939823,-22.503192204301094,82424.0,0.0,0.0,0.0,0.0
UCHE,UCHE_VBIF_READ_BEATS_CH1,flat_or_saturated,82424.0,82424.0,0.0,0.0,-0.47660312381939823,-22.503192204301094,82424.0,0.0,0.0,0.0,0.0
UCHE,UCHE_TPH_CONFLICT_CL_CCHE,flat_or_saturated,80135.0,80135.0,0.0,0.0,-0.4766031238193982,-21.878255208333346,80135.0,0.0,0.0,0.0,0.0
HLSQ,HLSQ_FS_WAIT_SAME_VS_S2W,flat_or_saturated,66937.0,66937.0,0.0,0.0,-0.47660312381939823,-18.27497059811829,66937.0,0.0,0.0,0.0,0.0
TP,TP_SP_TP_TRANS,flat_or_saturated,63488.0,63488.0,0.0,0.0,-0.47660312381939807,-17.333333333333346,63488.0,0.0,0.0,0.0,0.0
CP,CP_VBIF_READ_BEATS,flat_or_saturated,61013.0,55079.0,578.0,0.010494017683690699,-0.4780205629656948,-14.694934475806457,55079.0,142.0,1982.0,3232.0,578.0
UCHE,UCHE_CCHE_TPH_QUEUE_FULL,flat_or_saturated,60704.0,60704.0,0.0,0.0,-0.4766031238193982,-16.573252688172058,60704.0,0.0,0.0,0.0,0.0
SP,SP_WAVE_EMIT_CYCLES,flat_or_saturated,56320.0,56320.0,0.0,0.0,-0.47660312381939823,-15.376344086021517,56320.0,0.0,0.0,0.0,0.0
SP,SP_WAVE_OUTPUT_CYCLES,flat_or_saturated,56320.0,56320.0,0.0,0.0,-0.47660312381939823,-15.376344086021517,56320.0,0.0,0.0,0.0,0.0
HLSQ,HLSQ_BV_DATA_WAIT_PROGRAMMING,flat_or_saturated,50241.0,50241.0,0.0,0.0,-0.4766031238193982,-13.716670866935493,50241.0,0.0,0.0,0.0,0.0
UCHE,UCHE_BANK_REQ0,flat_or_saturated,47549.0,47549.0,0.0,0.0,-0.47660312381939823,-12.981707829301087,47549.0,0.0,0.0,0.0,0.0
UCHE,UCHE_BANK_REQ4,flat_or_saturated,47546.0,47546.0,0.0,0.0,-0.4766031238193982,-12.980888776881732,47546.0,0.0,0.0,0.0,0.0
UCHE,UCHE_BANK_REQ1,flat_or_saturated,47536.0,47536.0,0.0,0.0,-0.4766031238193981,-12.978158602150547,47536.0,0.0,0.0,0.0,0.0
UCHE,UCHE_BANK_REQ5,flat_or_saturated,47536.0,47536.0,0.0,0.0,-0.4766031238193981,-12.978158602150547,47536.0,0.0,0.0,0.0,0.0
UCHE,UCHE_BANK_REQ3,flat_or_saturated,47520.0,47520.0,0.0,0.0,-0.4766031238193982,-12.973790322580655,47520.0,0.0,0.0,0.0,0.0
UCHE,UCHE_BANK_REQ2,flat_or_saturated,47472.0,47472.0,0.0,0.0,-0.47660312381939807,-12.960685483870977,47472.0,0.0,0.0,0.0,0.0
UCHE,UCHE_BANK_REQ6,flat_or_saturated,47454.0,47454.0,0.0,0.0,-0.4766031238193982,-12.955771169354845,47454.0,0.0,0.0,0.0,0.0
UCHE,UCHE_BANK_REQ7,flat_or_saturated,47446.0,47446.0,0.0,0.0,-0.4766031238193981,-12.953587029569897,47446.0,0.0,0.0,0.0,0.0
VPC,VPC_FE_BUSY_CYCLES,flat_or_saturated,44958.0,44958.0,0.0,0.0,-0.47660312381939823,-12.274319556451621,44958.0,0.0,0.0,0.0,0.0
VPC,VPC_FE_VS_BUSY_CYCLES,flat_or_saturated,43746.0,43746.0,0.0,0.0,-0.4766031238193981,-11.943422379032267,43746.0,0.0,0.0,0.0,0.0
SP,SP_LB_READ_ALU_BLOCK_OTHER,flat_or_saturated,38450.0,38450.0,0.0,0.0,-0.4766031238193981,-10.497521841397859,38450.0,0.0,0.0,0.0,0.0
TP,TP_L1_5_MISS_LATENCY_TRANS,flat_or_saturated,37749.0,37749.0,0.0,0.0,-0.4766031238193982,-10.30613659274194,37749.0,0.0,0.0,0.0,0.0
VPC,VPC_BE_BUSY_CYCLES,flat_or_saturated,33036.0,33036.0,0.0,0.0,-0.4766031238193982,-9.019405241935488,33036.0,0.0,0.0,0.0,0.0
SP,SP_LB_LDST_RW_LM_BLOCKED,flat_or_saturated,32824.0,32824.0,0.0,0.0,-0.4766031238193982,-8.961525537634415,32824.0,0.0,0.0,0.0,0.0
SP,SP_TTU_BUSY_CYCLES,flat_or_saturated,32824.0,32824.0,0.0,0.0,-0.4766031238193982,-8.961525537634415,32824.0,0.0,0.0,0.0,0.0
UCHE,UCHE_EVICTS,flat_or_saturated,31744.0,31744.0,0.0,0.0,-0.47660312381939807,-8.666666666666673,31744.0,0.0,0.0,0.0,0.0
UCHE,UCHE_ARBITER_STALL_CYCLES_VBIF,flat_or_saturated,31545.0,31545.0,0.0,0.0,-0.4766031238193982,-8.612336189516135,31545.0,0.0,0.0,0.0,0.0
SP,SP_BRANCH_INS_DIVERGENCY_COUNT,flat_or_saturated,30720.0,30720.0,0.0,0.0,-0.4766031238193981,-8.387096774193553,30720.0,0.0,0.0,0.0,0.0
CP,CP_ICACHE_MISSES,flat_or_saturated,29231.0,26256.0,289.0,0.011007007921998782,-0.4778950760168415,-6.994298135080653,26256.0,68.0,986.0,1632.0,289.0
TSE,TSE_LRZ_BARY_INTF_WORKING_CYCLE_L1,flat_or_saturated,28577.0,28577.0,0.0,0.0,-0.4766031238193982,-7.80202032930108,28577.0,0.0,0.0,0.0,0.0
UCHE,UCHE_STALL_CYCLES_ARBITER,flat_or_saturated,27981.0,27981.0,0.0,0.0,-0.47660312381939823,-7.639301915322587,27981.0,0.0,0.0,0.0,0.0
VPC,VPC_BE_STARVE_CYCLES_LRZ,flat_or_saturated,26925.0,26925.0,0.0,0.0,-0.4766031238193981,-7.350995463709682,26925.0,0.0,0.0,0.0,0.0
TSE,TSE_VPC_STARVE_TSE,flat_or_saturated,26181.0,26181.0,0.0,0.0,-0.47660312381939823,-7.147870463709682,26181.0,0.0,0.0,0.0,0.0
UCHE,UCHE_DBANK_CONFLICT_CL_CCHE,flat_or_saturated,23884.0,23884.0,0.0,0.0,-0.47660312381939823,-6.520749327956993,23884.0,0.0,0.0,0.0,0.0
RB,RB_ZPROC_WORKING_CYCLES,flat_or_saturated,23088.0,23088.0,0.0,0.0,-0.47660312381939823,-6.303427419354843,23088.0,0.0,0.0,0.0,0.0
SP,SP_GPR_WRITE_CONFLICT,flat_or_saturated,21034.0,21034.0,0.0,0.0,-0.4766031238193981,-5.742649529569898,21034.0,0.0,0.0,0.0,0.0
SP,SP_WAVE_EFU_CYCLES,flat_or_saturated,20480.0,20480.0,0.0,0.0,-0.47660312381939823,-5.591397849462368,20480.0,0.0,0.0,0.0,0.0
RB,RB_STARVE_CYCLES_LRZ_TILE,flat_or_saturated,20172.0,20172.0,0.0,0.0,-0.4766031238193981,-5.507308467741942,20172.0,0.0,0.0,0.0,0.0
VPC,VPC_FE_WORKING_CYCLES,flat_or_saturated,20165.0,20165.0,0.0,0.0,-0.4766031238193982,-5.505397345430112,20165.0,0.0,0.0,0.0,0.0
SP,SP_STALL_CYCLES_TP,flat_or_saturated,19661.0,19661.0,0.0,0.0,-0.47660312381939807,-5.367796538978498,19661.0,0.0,0.0,0.0,0.0
TSE,TSE_BE_BUSY_CYCLES,flat_or_saturated,18807.0,18807.0,0.0,0.0,-0.47660312381939823,-5.134639616935488,18807.0,0.0,0.0,0.0,0.0
TSE,TSE_MVC_STALL_VPC,flat_or_saturated,15761.0,15761.0,0.0,0.0,-0.4766031238193982,-4.303028393817207,15761.0,0.0,0.0,0.0,0.0
VPC,VPC_BE_WORKING_CYCLES,flat_or_saturated,15405.0,15405.0,0.0,0.0,-0.4766031238193983,-4.205834173387098,15405.0,0.0,0.0,0.0,0.0
UCHE,UCHE_EVICTS_SP,flat_or_saturated,13432.0,13432.0,0.0,0.0,-0.47660312381939823,-3.667170698924735,13432.0,0.0,0.0,0.0,0.0
PC,PC_S_WORKING_CYCLES,flat_or_saturated,12945.0,12945.0,0.0,0.0,-0.4766031238193981,-3.5342111895161312,12945.0,0.0,0.0,0.0,0.0
VFD,VFD_BUSY_CYCLES,flat_or_saturated,11742.0,11742.0,0.0,0.0,-0.47660312381939823,-3.2057711693548416,11742.0,0.0,0.0,0.0,0.0
RB,RB_SAMPLER_WORKING_CYCLES,flat_or_saturated,11688.0,11688.0,0.0,0.0,-0.4766031238193982,-3.1910282258064546,11688.0,0.0,0.0,0.0,0.0
VPC,VPC_FE_VS_WORKING_CYCLES,flat_or_saturated,11454.0,11454.0,0.0,0.0,-0.47660312381939823,-3.1271421370967754,11454.0,0.0,0.0,0.0,0.0
TSE,TSE_BE_STARVE_CYCLES_PC,flat_or_saturated,10662.0,10662.0,0.0,0.0,-0.4766031238193981,-2.9109122983870988,10662.0,0.0,0.0,0.0,0.0
PC,PC_S_BUSY_CYCLES,flat_or_saturated,10384.0,10384.0,0.0,0.0,-0.4766031238193982,-2.835013440860218,10384.0,0.0,0.0,0.0,0.0
SP,SP_FS_STAGE_WAVE_SAMPLES,flat_or_saturated,10240.0,10240.0,0.0,0.0,-0.47660312381939823,-2.795698924731184,10240.0,0.0,0.0,0.0,0.0
SP,SP_WAVE_END_CYCLES,flat_or_saturated,10240.0,10240.0,0.0,0.0,-0.47660312381939823,-2.795698924731184,10240.0,0.0,0.0,0.0,0.0
HLSQ,HLSQ_FS_S2W_CYCLES_SP,flat_or_saturated,8040.0,8040.0,0.0,0.0,-0.4766031238193983,-2.195060483870969,8040.0,0.0,0.0,0.0,0.0
TSE,TSE_CULLING_WORKING_CYCLE_L1,flat_or_saturated,7848.0,7848.0,0.0,0.0,-0.47660312381939823,-2.14264112903226,7848.0,0.0,0.0,0.0,0.0
TSE,TSE_SETUP_WORKING_CYCLE_L1,flat_or_saturated,7848.0,7848.0,0.0,0.0,-0.47660312381939823,-2.14264112903226,7848.0,0.0,0.0,0.0,0.0
TSE,TSE_FE_EARLY_BFCULL_GBCLIPPED_PRIM,flat_or_saturated,7755.0,7755.0,0.0,0.0,-0.4766031238193981,-2.1172505040322602,7755.0,0.0,0.0,0.0,0.0
TSE,TSE_FE_BUSY_CYCLES,flat_or_saturated,7752.0,7752.0,0.0,0.0,-0.47660312381939823,-2.116431451612905,7752.0,0.0,0.0,0.0,0.0
CP,CP_SQE_SYNC_STALL,flat_or_saturated,7555.0,7555.0,0.0,0.0,-0.4766031238193981,-2.062647009408604,7555.0,0.0,0.0,0.0,0.0
TP,TP_LATENCY_TRANS,flat_or_saturated,7463.0,7463.0,0.0,0.0,-0.4766031238193982,-2.0375294018817223,7463.0,0.0,0.0,0.0,0.0
TSE,TSE_REG_PROGRAMMING_WORKING_CYCLE_L1,flat_or_saturated,7305.0,7305.0,0.0,0.0,-0.4766031238193982,-1.994392641129034,7305.0,0.0,0.0,0.0,0.0
TSE,TSE_FE_STARVE_CYCLES_PC,flat_or_saturated,7068.0,7068.0,0.0,0.0,-0.4766031238193982,-1.929687500000001,7068.0,0.0,0.0,0.0,0.0
HLSQ,HLSQ_L2STC_LATENCY_CYCLES,flat_or_saturated,6031.0,6031.0,0.0,0.0,-0.47660312381939823,-1.6465683803763451,6031.0,0.0,0.0,0.0,0.0
VPC,VPC_US_WORKING_CYCLES,flat_or_saturated,5877.0,5877.0,0.0,0.0,-0.47660312381939823,-1.60452368951613,5877.0,0.0,0.0,0.0,0.0
VPC,VPC_US_BUSY_CYCLES,flat_or_saturated,5788.0,5788.0,0.0,0.0,-0.4766031238193981,-1.5802251344086031,5788.0,0.0,0.0,0.0,0.0
VPC,VPC_BE_PS_WORKING_CYCLES,flat_or_saturated,5655.0,5655.0,0.0,0.0,-0.4766031238193982,-1.5439138104838717,5655.0,0.0,0.0,0.0,0.0
HLSQ,HLSQ_FS_S2W_CYCLES,flat_or_saturated,5640.0,5640.0,0.0,0.0,-0.47660312381939823,-1.5398185483870983,5640.0,0.0,0.0,0.0,0.0
SP,SP_FS_STAGE_2X_WAVES,flat_or_saturated,5120.0,5120.0,0.0,0.0,-0.47660312381939823,-1.397849462365592,5120.0,0.0,0.0,0.0,0.0
PC,PC_US_WORKING_CYCLES,flat_or_saturated,5044.0,5044.0,0.0,0.0,-0.4766031238193982,-1.3771001344086027,5044.0,0.0,0.0,0.0,0.0
UCHE,UCHE_TPH_EXT_FULL,flat_or_saturated,5003.0,5003.0,0.0,0.0,-0.4766031238193981,-1.3659064180107539,5003.0,0.0,0.0,0.0,0.0
HLSQ,HLSQ_UCHE_LATENCY_CYCLES,flat_or_saturated,4803.0,4803.0,0.0,0.0,-0.4766031238193982,-1.3113029233870974,4803.0,0.0,0.0,0.0,0.0
SP,SP_STALL_CYCLES_UCHE,flat_or_saturated,4730.0,4730.0,0.0,0.0,-0.4766031238193982,-1.291372647849463,4730.0,0.0,0.0,0.0,0.0
TSE,TSE_SETUP_FMUL_5_WORKING_CYCLE_L3,flat_or_saturated,4554.0,4554.0,0.0,0.0,-0.47660312381939807,-1.2433215725806461,4554.0,0.0,0.0,0.0,0.0
RAS,RAS_SUPERTILE_GEN_ACTIVE_CYCLES,flat_or_saturated,4476.0,4476.0,0.0,0.0,-0.4766031238193981,-1.2220262096774204,4476.0,0.0,0.0,0.0,0.0
TSE,TSE_SETUP_CTRL_WORKING_CYCLE_L2,flat_or_saturated,4398.0,4398.0,0.0,0.0,-0.4766031238193982,-1.2007308467741946,4398.0,0.0,0.0,0.0,0.0
TSE,TSE_SETUP_FDP3_0_WORKING_CYCLE_L3,flat_or_saturated,4398.0,4398.0,0.0,0.0,-0.4766031238193982,-1.2007308467741946,4398.0,0.0,0.0,0.0,0.0
TSE,TSE_SETUP_FDP3_1_WORKING_CYCLE_L3,flat_or_saturated,4398.0,4398.0,0.0,0.0,-0.4766031238193982,-1.2007308467741946,4398.0,0.0,0.0,0.0,0.0
TSE,TSE_SETUP_FDP3_WORKING_CYCLE_L2,flat_or_saturated,4398.0,4398.0,0.0,0.0,-0.4766031238193982,-1.2007308467741946,4398.0,0.0,0.0,0.0,0.0
TSE,TSE_SETUP_FMUL_0_WORKING_CYCLE_L3,flat_or_saturated,4368.0,4368.0,0.0,0.0,-0.47660312381939807,-1.1925403225806457,4368.0,0.0,0.0,0.0,0.0
TSE,TSE_SETUP_FMUL_1_WORKING_CYCLE_L3,flat_or_saturated,4368.0,4368.0,0.0,0.0,-0.47660312381939807,-1.1925403225806457,4368.0,0.0,0.0,0.0,0.0
TSE,TSE_SETUP_FMUL_2_WORKING_CYCLE_L3,flat_or_saturated,4368.0,4368.0,0.0,0.0,-0.47660312381939807,-1.1925403225806457,4368.0,0.0,0.0,0.0,0.0
TSE,TSE_SETUP_FMUL_WORKING_CYCLE_L2,flat_or_saturated,4368.0,4368.0,0.0,0.0,-0.47660312381939807,-1.1925403225806457,4368.0,0.0,0.0,0.0,0.0
VPC,VPC_BE_PS_BUSY_CYCLES,flat_or_saturated,4341.0,4341.0,0.0,0.0,-0.4766031238193981,-1.1851688508064524,4341.0,0.0,0.0,0.0,0.0
TSE,TSE_SETUP_FDP3_2_WORKING_CYCLE_L3,flat_or_saturated,4191.0,4191.0,0.0,0.0,-0.4766031238193981,-1.1442162298387104,4191.0,0.0,0.0,0.0,0.0
TSE,TSE_SETUP_FDP3_3_WORKING_CYCLE_L3,flat_or_saturated,4191.0,4191.0,0.0,0.0,-0.4766031238193981,-1.1442162298387104,4191.0,0.0,0.0,0.0,0.0
TSE,TSE_SETUP_FDP3_4_WORKING_CYCLE_L3,flat_or_saturated,4191.0,4191.0,0.0,0.0,-0.4766031238193981,-1.1442162298387104,4191.0,0.0,0.0,0.0,0.0
TSE,TSE_SETUP_FDP3_5_WORKING_CYCLE_L3,flat_or_saturated,4191.0,4191.0,0.0,0.0,-0.4766031238193981,-1.1442162298387104,4191.0,0.0,0.0,0.0,0.0
TSE,TSE_SETUP_FMUL_3_WORKING_CYCLE_L3,flat_or_saturated,4182.0,4182.0,0.0,0.0,-0.47660312381939823,-1.1417590725806461,4182.0,0.0,0.0,0.0,0.0
TSE,TSE_SETUP_FMUL_4_WORKING_CYCLE_L3,flat_or_saturated,4182.0,4182.0,0.0,0.0,-0.47660312381939823,-1.1417590725806461,4182.0,0.0,0.0,0.0,0.0
HLSQ,HLSQ_FS_STARVING_SP,flat_or_saturated,3958.0,3958.0,0.0,0.0,-0.4766031238193982,-1.0806031586021514,3958.0,0.0,0.0,0.0,0.0
HLSQ,HLSQ_FS_DATA_WAIT_PROGRAMMING,flat_or_saturated,3600.0,3600.0,0.0,0.0,-0.4766031238193982,-0.9828629032258074,3600.0,0.0,0.0,0.0,0.0
CP,CP_CONTEXT_DONE,flat_or_saturated,3273.0,2983.0,0.0,0.0,-0.5062161093115518,-0.8479082661290328,2983.0,0.0,290.0,0.0,0.0
CP,CP_AHB_STALL_SQE_GMU,flat_or_saturated,3010.0,3010.0,0.0,0.0,-0.47660312381939823,-0.8217825940860221,3010.0,0.0,0.0,0.0,0.0
RBBM,RBBM_US_COM_BUSY,flat_or_saturated,2395.0,2395.0,0.0,0.0,-0.4766031238193982,-0.65387684811828,2395.0,0.0,0.0,0.0,0.0
RBBM,RBBM_US_VSC_BUSY,flat_or_saturated,2078.0,2078.0,0.0,0.0,-0.4766031238193983,-0.5673303091397853,2078.0,0.0,0.0,0.0,0.0
CP,CP_VBIF_WRITE_BEATS,flat_or_saturated,2051.0,1877.0,17.0,0.009057005860415556,-0.4777977141104268,-0.5023101478494625,1877.0,4.0,58.0,95.0,17.0
CP,CP_SQE_MRB_STARVE,flat_or_saturated,2044.0,2044.0,0.0,0.0,-0.47660312381939823,-0.558047715053764,2044.0,0.0,0.0,0.0,0.0
HLSQ,HLSQ_STPROC_WAVE_CONTEXTS_FS,flat_or_saturated,2025.0,2025.0,0.0,0.0,-0.4766031238193982,-0.5528603830645166,2025.0,0.0,0.0,0.0,0.0
HLSQ,HLSQ_STPROC_WAVE_CONTEXT_CYCLES_FS,flat_or_saturated,2025.0,2025.0,0.0,0.0,-0.4766031238193982,-0.5528603830645166,2025.0,0.0,0.0,0.0,0.0
RB,RB_HLSQ_ACTIVE,flat_or_saturated,2004.0,2004.0,0.0,0.0,-0.4766031238193982,-0.5471270161290324,2004.0,0.0,0.0,0.0,0.0
RB,RB_STARVE_CYCLES_Z_PLANE,flat_or_saturated,2004.0,2004.0,0.0,0.0,-0.4766031238193982,-0.5471270161290324,2004.0,0.0,0.0,0.0,0.0
HLSQ,HLSQ_FS_DEREF_CYCLES,flat_or_saturated,1986.0,1986.0,0.0,0.0,-0.4766031238193982,-0.5422127016129035,1986.0,0.0,0.0,0.0,0.0
HLSQ,HLSQ_FS_STALL_CYCLES,flat_or_saturated,1893.0,1893.0,0.0,0.0,-0.47660312381939823,-0.5168220766129037,1893.0,0.0,0.0,0.0,0.0
CP,CP_SQE_PM4_STARVE_IB2,flat_or_saturated,1765.0,1765.0,0.0,0.0,-0.4766031238193981,-0.48187584005376377,1765.0,0.0,0.0,0.0,0.0
HLSQ,HLSQ_VSBR_STALL_CYCLES,flat_or_saturated,1541.0,1541.0,0.0,0.0,-0.47660312381939823,-0.4207199260752691,1541.0,0.0,0.0,0.0,0.0
TSE,TSE_EDGE_SETUP_IMUL_WORKING_CYCLE_L2,flat_or_saturated,1086.0,1086.0,0.0,0.0,-0.4766031238193983,-0.2964969758064518,1086.0,0.0,0.0,0.0,0.0
VPC,VPC_US_STARVE_CYCLES_TSE_FE,flat_or_saturated,1083.0,1083.0,0.0,0.0,-0.47660312381939823,-0.295677923387097,1083.0,0.0,0.0,0.0,0.0
HLSQ,HLSQ_DUAL_FS_PROG_ACTIVE,flat_or_saturated,1080.0,1080.0,0.0,0.0,-0.47660312381939823,-0.29485887096774216,1080.0,0.0,0.0,0.0,0.0
